,Source IP,Destination IP,Destination Port,rule,Label,magnitude,priority_rank,is_fp
52422,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52423,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52424,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52425,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52426,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52427,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52428,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52429,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9035110051147336,2.667,False
52430,192.168.10.14,98.139.225.35,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52431,192.168.10.14,54.225.245.198,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52432,192.168.10.19,211.233.74.132,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52433,192.168.10.19,72.167.239.239,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52434,192.168.10.8,204.154.111.114,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52435,192.168.10.8,54.235.101.154,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52436,192.168.10.8,162.208.22.34,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52437,192.168.10.8,34.205.210.59,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52438,192.168.10.9,178.255.83.1,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52439,192.168.10.12,178.255.83.1,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52440,192.168.10.12,72.167.239.239,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52441,192.168.10.9,89.163.159.106,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52442,192.168.10.19,120.50.129.110,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52443,192.168.10.51,50.63.243.230,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52444,192.168.10.15,200.147.118.51,80,dos_flood,BENIGN,0.9035110051147336,2.667,True
52445,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9011570300658719,2.667,False
52446,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52447,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52448,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52449,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52450,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52451,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52452,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52453,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52454,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52455,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52456,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52457,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52458,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52459,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52460,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52461,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52462,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52463,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52464,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52465,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52466,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52467,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52468,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52469,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52470,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52471,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52472,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52473,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52474,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52475,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52476,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52477,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52478,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52479,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52480,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52481,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52482,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52483,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52484,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52485,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.9003752764099667,2.667,False
52486,192.168.10.9,104.27.145.38,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52487,192.168.10.15,23.50.75.27,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52488,192.168.10.9,23.50.75.27,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52489,192.168.10.15,23.20.246.196,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52490,192.168.10.15,63.251.109.87,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52491,192.168.10.15,52.20.220.238,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52492,192.168.10.9,178.255.83.1,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52493,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8988161014991282,2.667,False
52494,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8988161014991282,2.667,False
52495,192.168.10.14,23.4.59.27,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52496,192.168.10.9,59.106.222.101,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52497,192.168.10.17,178.255.83.1,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52498,192.168.10.9,175.158.11.50,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52499,192.168.10.8,162.208.22.34,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52500,192.168.10.8,174.129.238.86,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52501,192.168.10.8,52.200.182.11,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52502,192.168.10.8,50.18.168.195,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52503,192.168.10.19,120.50.131.112,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52504,192.168.10.14,139.162.62.56,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52505,192.168.10.51,178.255.83.1,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52506,192.168.10.9,23.60.139.27,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52507,192.168.10.14,178.255.83.1,80,dos_flood,BENIGN,0.8988161014991282,2.667,True
52508,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52509,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52510,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52511,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52512,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52513,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52514,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52515,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52516,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52517,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52518,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52519,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52520,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52521,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52522,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52523,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52524,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52525,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52526,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52527,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52528,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52529,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52530,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52531,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52532,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52533,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52534,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52535,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52536,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52537,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52538,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52539,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52540,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52541,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52542,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52543,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52544,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52545,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52546,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52547,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52548,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52549,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52550,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52551,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52552,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52553,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52554,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52555,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52556,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52557,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52558,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52559,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52560,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52561,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52562,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52563,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52564,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52565,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52566,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52567,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52568,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52569,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52570,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52571,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52572,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52573,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52574,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52575,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52576,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52577,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52578,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52579,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52580,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52581,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52582,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52583,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52584,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52585,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52586,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52587,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52588,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52589,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52590,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52591,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52592,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52593,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52594,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52595,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52596,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52597,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52598,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52599,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52600,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52601,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52602,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52603,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52604,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8972626735291789,2.667,False
52605,192.168.10.9,23.50.75.27,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52606,192.168.10.9,213.19.161.155,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52607,192.168.10.15,104.16.27.216,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52608,192.168.10.9,23.15.155.27,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52609,192.168.10.15,23.23.170.207,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52610,192.168.10.15,162.208.20.178,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52611,192.168.10.15,162.208.22.34,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52612,192.168.10.15,162.208.20.178,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52613,192.168.10.15,162.208.20.178,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52614,192.168.10.15,162.208.20.178,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52615,192.168.10.15,162.208.20.178,80,dos_flood,BENIGN,0.8941729266205359,2.667,True
52616,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52617,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52618,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52619,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52620,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52621,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52622,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52623,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52624,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,0.8941729266205359,2.667,True
52625,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52626,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52627,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52628,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52629,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52630,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52631,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52632,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52633,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52634,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52635,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52636,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52637,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52638,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52639,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52640,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52641,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52642,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52643,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52644,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52645,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52646,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52647,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52648,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52649,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52650,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52651,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52652,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52653,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52654,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52655,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52656,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52657,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52658,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52659,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52660,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52661,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52662,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52663,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52664,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52665,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52666,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52667,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52668,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52669,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52670,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52671,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52672,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52673,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52674,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52675,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52676,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52677,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52678,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52679,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52680,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52681,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52682,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52683,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52684,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52685,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52686,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52687,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52688,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52689,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52690,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52691,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52692,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52693,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52694,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52695,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52696,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52697,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52698,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52699,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52700,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
52701,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,0.8941729266205359,2.667,False
